tournament_end|tournament_id|tournament_location|tournament_name|tournament_start|tournament_type
2019-05-05 23:59|82A9E247-6618-47DB-9A1A-A1234BA10DA7|Pazardzhik, Bulgaria|HEBAR U17 Bulgarian Open 2019|2019-05-02 00:00|none
2019-05-12 23:59|2E3F2CB0-1F9D-45E8-A515-9890BDF97CE1|Ottawa, Canada|YONEX Canada Para-Badminton International 2019|2019-05-07 00:00|none
2019-05-12 23:59|421327E1-26CF-4EBD-82C8-25749803C2B7|Lima, Peru|Perú Future Series 2019|2019-05-08 00:00|Future Series
2019-05-12 23:59|406B7B14-4F50-4AED-8ADF-FDBB183F483C|Farum, Denmark|LI-NING Denmark Challenge 2019|2019-05-09 00:00|International Challenge
2019-05-12 23:59|7A8B981D-C4EF-461A-9677-E119168DC06B|Lauterach, Austria|Austrian U17 Open 2019|2019-05-10 00:00|none
2019-05-12 23:59|A76D06E4-3D14-4E2B-BF3B-153F4593D16D|Kalamaria, Greece|Hellas Junior International 2019|2019-05-10 00:00|Junior International Series
2019-05-18 23:59|53DAC7F1-BCBE-419C-BB16-F7FECF52DDC5|Bonn, Germany|B.A.B.B. German International 2019|2019-05-15 00:00|Future Series
2019-05-18 23:59|3C4B8CE6-4D40-4F64-B64F-D46D5AF4FD80|Medvode, Slovenia|FZ FORZA Slovenia International 2019|2019-05-15 00:00|International Series
2019-05-19 23:59|4C1A9469-A946-4FA1-AABC-5D867572F57B|Opatija, Croatia|Adria U17 International 2019|2019-05-17 00:00|none
2019-05-19 23:59|F9574CC3-67C6-4FE9-94F7-2F0793D521F3|Voiron, France|FZ FORZA Alpes International U19 2019|2019-05-17 00:00|Junior International Series
2019-05-26 23:59|A61FA1A9-CDE1-4700-B03E-3E7CF2C992ED|Nanning, China|TOTAL BWF Sudirman Cup 2019|2019-05-19 00:00|Grade 1 – Team Tournaments
2019-05-26 23:59|12B614DC-472D-4939-BF69-7DB8AB215E65|Glubczyce, Poland|Polish U17 Open 2019|2019-05-24 00:00|none
2019-06-02 23:59|D7A91160-18C8-45F9-86E6-60E30BF000BE|Jelgava, Latvia|YONEX Latvia International 2019|2019-05-30 00:00|Future Series
2019-06-09 23:59|C40187F6-0472-408C-A350-A6F27EBE8B21|Sydney, Australia|CROWN GROUP Australian Open 2019|2019-06-04 00:00|HSBC BWF World Tour Super 300
2019-06-09 23:59|7EC3BC45-5553-469B-B74A-00E3ADC3391D|Baku, Azerbaijan|Azerbaijan International 2019|2019-06-06 00:00|International Challenge
2019-06-09 23:59|8CFC0ABA-AE90-4A84-A2DE-7F4605DC9312|Bergisch Gladbach, Germany|BABOLAT German U17 Open 2019|2019-06-06 00:00|none
2019-06-09 23:59|AAC2EFA4-CE6E-4D1E-8D96-7BCDE4470825|Panevėžys, Lithuania|RSL Lithuanian International 2019|2019-06-06 00:00|Future Series
2019-06-15 23:59|E2884496-E688-4F83-8F02-295384E47D4F|Madrid, Spain|Spanish International 2019|2019-06-12 00:00|International Challenge
2019-06-16 00:00|66B6F35E-48F8-47A8-B8F6-D71D4F89A148|Rose Hill, Mauritius|FLEET Mauritius International 2019|2019-06-13 00:00|International Series
2019-06-16 23:59|5B8AF890-7EAE-4761-96C8-8D9CC592F9E4|Novi Sad, Serbia|Serbian U17 International - NOVI SAD 2019|2019-06-14 00:00|none
2019-06-23 23:59|A4E4BC37-A4BC-4971-B29D-FE337E971DF2|ulaanbaatar, Mongolia|Mongolia Junior International Series 2019|2019-06-18 00:00|Junior International Series
2019-06-23 23:59|357A9747-4808-4290-97CA-E7DF40327AC0|Ipoh, Perak, Malaysia|VICTOR Malaysia International Series 2019|2019-06-18 00:00|International Series
2019-06-23 23:59|EFA02FEE-CF89-4E66-A77D-32BEE78FA83B|Lima, Peru|Perú International 2019|2019-06-19 00:00|International Series
2019-06-30 23:59|82198DC7-B986-4E5F-90F6-FBE612821E36|Minsk, Belarus|European Games 2019|2019-06-24 00:00|Continental Individual Championships
2019-06-30 23:59|941D6D53-E65C-444A-80D7-439EF549E94A|Ulaanbaatar, Mongolia|Mongolia International Challenge 2019|2019-06-25 00:00|International Challenge
2019-06-30 23:59|1C96EC5C-7162-4599-83F0-E2D676127CDD|Guadalajara, Mexico|I Mexico Future Series  2019|2019-06-26 00:00|Future Series
2019-06-30 00:00|1AEAD9B6-6FB5-4DC5-81E2-E57C02A114E1|Cotonou, Benin|Benin International 2019|2019-06-27 00:00|International Series
2019-06-30 23:59|A6174ED3-642E-453C-BFF7-4188FFC72A0C|Sant Antoni de Portmany (Ibiza Island), Spain|Spanish U17 International 2019|2019-06-28 00:00|none
2019-07-06 23:59|53050F96-5BAE-4396-9192-41F96C5F46EA|Bandung, Indonesia|DAIHATSU ASTEC Regional Junior U13,U15,U17 2019 (Bandung)|2019-07-01 00:00|Other
2019-07-06 00:00|B27C6943-80A2-46A5-A1D5-1FE2D78A5246|Junglinster, Luxembourg|2019 European Club Championships|2019-07-02 00:00|none
2019-07-06 23:59|02D37067-521F-4D4C-A4D1-1BD14C10B654|Junglinster, Luxembourg|2019 European Club Championships|2019-07-02 00:00|none
2019-07-07 23:59|C797A7C4-5AE9-43BE-A5F9-08758A544736|Calgary, Canada|2019 YONEX Canada Open|2019-07-02 00:00|BWF Tour Super 100
2019-07-07 00:00|203F84D7-AC66-415B-B641-7ADDF020B1DF|Abidjan, Ivory Coast|Cote d'ivoire International 2019|2019-07-04 00:00|International Series
2019-07-07 23:59|2DAD89E5-AAEC-49AA-8A1B-A49783AB7CD5|Gatchina, Russia|Russian Junior White Nights 2019|2019-07-04 00:00|Junior International Series
2019-07-07 23:59|D9D9177A-7051-4FED-8B2B-CACC35319AA2|Gatchina, Russia|Russian U17 International White Nights 2019|2019-07-04 00:00|none
2019-07-12 23:59|D3CC0E26-71C8-4D66-9681-A7293BA3C326|Europa Point, Gibraltar|Natwest Island Games (Non-WR Event)|2019-07-06 00:00|Other
2019-07-10 23:59|07B699F7-E3DD-409C-976B-8C4F36569BA4|Apia, Samoa|Pacific Games Mixed Team Event 2019|2019-07-08 00:00|none
2019-07-13 23:59|8C3E6817-CDE1-4061-8D20-6D43676EC651|Apia, Samoa|Pacific Games 2019 - Non-WR Event|2019-07-08 00:00|Other
2019-07-14 23:59|F0FEAAC5-A966-4D6F-AB87-BAA87D369C77|Fullerton, U.S.A.|YONEX US Open 2019|2019-07-09 00:00|HSBC BWF World Tour Super 300
2019-07-14 23:59|232D7E9C-48BD-4C5D-80F1-4D0795216AA2|Gatchina, Russia|White Nights 2019|2019-07-10 00:00|International Challenge
2019-07-14 23:59|6E619515-84EB-4DE1-887B-56C97FE54C4C|Apia, Samoa|Pacific Games Individual Event 2019|2019-07-11 00:00|none
2019-07-14 23:59|4693E93F-E1D0-4136-8D76-6CAACEA56B27|Haskovo, Bulgaria|Bulgarian U17 International 2019|2019-07-12 00:00|none
2019-07-14 23:59|D88353D4-A208-4670-8B31-147D5022DFA5|Moncton , Canada|XXVIII Pan Am Junior Championships Team 2019|2019-07-12 00:00|none
2019-07-20 00:00|B387E749-0B4C-4A4F-B019-69CF32F13446|Moncton, Canada|XXVIII Pan Am junior Championships U19|2019-07-16 00:00|Continental Junior Individual Championships
2019-07-20 23:59|0D48F0AF-0CE5-4485-A982-F6D66D264932|Moncton, Canada|XXVIII Pan Am Junior Championships U11/U19|2019-07-16 00:00|none
2019-07-21 23:59|F681BCD7-C90F-482F-8CCF-96EFE0C6C8E4|Jakarta, Indonesia|BLIBLI Indonesia Open  2019|2019-07-16 00:00|HSBC BWF World Tour Super 1000
2019-07-21 23:59|D7706FBB-1C23-4BFC-8FB4-29128BB39285|Vladivostok, Russia|Russian Open 2019|2019-07-16 00:00|BWF Tour Super 100
2019-07-21 00:00|0C82C4D3-16AB-47CA-83BC-CC6CDB2670B3|Newark, U.S.A.|2019 Silicon Valley International Series|2019-07-17 00:00|International Series
2019-07-21 00:00|6883ED80-7D79-4A03-BC3C-38586E6B9F0F|Accra, Ghana|2019 JE Wilson  International Series|2019-07-18 00:00|International Series
2019-07-23 23:59|F1F9B734-3405-4E68-B1A8-B9ED50276A8D|Suzhou, China|Badminton Asia Junior Championships 2019 ( Team Event)|2019-07-20 00:00|Continental Junior Team Championships
2019-07-28 23:59|F99735B1-3F77-4524-854E-9B06E10D1527|Tokyo, Japan|DAIHATSU YONEX Japan Open 2019|2019-07-23 00:00|HSBC BWF World Tour Super 750
2019-07-27 00:00|36482EB0-2391-48A1-B955-349D3BB992A7|LAGOS, Nigeria|Lagos International Badminton Classics 2019|2019-07-24 00:00|International Challenge
2019-07-28 23:59|CBE0B179-CFB5-439A-AF0A-9DD55608B087|Suzhou, China|Badminton Asia Junior Championships 2019 (Individual Event)|2019-07-24 00:00|Continental Junior Individual Championships
2019-08-02 00:00|99D3FAE6-1FEC-4967-B7D5-396458E5FB7D|Lima, Peru|Pan Am Games LIMA2019|2019-07-29 00:00|Continental Individual Championships
2019-08-04 23:59|F9664872-E75D-49B5-82C9-D26712EF3C4C|Bangkok, Thailand|TOYOTA Thailand Open 2019|2019-07-30 00:00|HSBC BWF World Tour Super 500
2019-08-03 23:59|5F05C1D5-F65E-43DF-A11A-D189BD6EA9EF|Dnipro, Ukraine|FZ FORZA Ukraine Junior 2019|2019-07-31 00:00|Junior International Series
2019-08-04 23:59|DB0A987B-D127-48E1-B449-92D21DED689E|Ankara, Turkey|Turkey U17 Open 2019|2019-08-01 00:00|none
2019-08-11 23:59|14365F9A-47BD-4106-912D-0D0BE6E6370A|Katowice, Poland|BWF World Seniors Championships 2019|2019-08-04 00:00|Grade 1 – Individual Tournaments
2019-08-11 00:00|B9850CDE-A098-4CF6-BF97-EFCF02E339F1|Hyderabad, India|Hyderabad Open 2019|2019-08-06 00:00|BWF Tour Super 100
2019-08-11 00:00|E19D44B2-1C55-4C8E-962B-058D95EDEF3C|Jakarta, Indonesia|VICTOR EXIST  Jakarta Junior                                                   International Series|2019-08-06 00:00|Junior International Series
2019-08-11 23:59|26A53E80-2E73-4C78-B22F-D29F5F6DEE6E|Pazardzhik, Bulgaria|Bulgarian Junior International Championships 2019|2019-08-08 00:00|Junior International Challenge
2019-08-11 23:59|443C49EE-FE58-4D92-9F80-D9732298D30E|Sidirokastro, Greece|Hellas Open 2019|2019-08-08 00:00|International Series
2019-08-15 23:59|BA0D792B-8625-4B38-97BF-BB02F99E6BBF|Sofia, Bulgaria|Bulgarian Open Championship 2019|2019-08-12 00:00|International Series
2019-08-16 23:59|74DD8F62-459D-4A94-A681-2A7FA71E930F|Semnan, Iran|The 3rd Iran Junior International Series 2019|2019-08-13 00:00|Junior International Series
2019-08-17 00:00|0140F2E3-0AB5-479B-9AEE-F733C639332C|Yogyakarta, Indonesia|DAIHATSU ASTEC Regional Junior U13,U15,U17 2019 (Yogyakarta)|2019-08-13 00:00|none
2019-08-18 23:59|893B181C-B61B-40C8-BA64-971E0B503868|Akita, Japan|YONEX Akita Masters 2019|2019-08-13 00:00|BWF Tour Super 100
2019-08-18 00:00|71531D9D-69C9-46B0-9469-03AA929D1078|St Michael, Barbados|2019 Carebaco Junior International|2019-08-15 00:00|Junior Future Series
2019-08-18 00:00|603F91F2-0B26-4394-9A91-AA07E267F002|AMERICANA, Brazil|Brazil Future Series 2019|2019-08-15 00:00|Future Series
2019-08-18 23:59|4D3C6FD4-F448-4F5C-87B2-884E647F05FA|Talence, France|BABOLAT French U17 International 2019|2019-08-16 00:00|none
2019-08-18 23:59|91C437C9-75C5-44B1-BE5E-AECCC9992621|Klaipėda, Lithuania|RSL Lithuanian Junior 2019|2019-08-16 00:00|Junior International Series
2019-08-25 00:00|F4F75B1C-E72D-4248-865F-8EC38C06F7CB|Basel, Switzerland|TOTAL BWF World Championships 2019|2019-08-19 00:00|Grade 1 – Individual Tournaments
2019-08-25 00:00|41E789EB-5072-4DC3-BA54-DB915452A63F|St Michael, Barbados|2019 Carebaco International|2019-08-20 00:00|International Series
2019-08-25 00:00|5E445354-1CE5-48CA-8FA8-EA95761D321C|Kangar, Malaysia|Malaysia Junior International Challenge 2019|2019-08-21 00:00|Junior International Challenge
2019-08-25 23:59|04005D24-27F7-4682-A302-B7D0FD893728|Casablanca, Morocco|African Games 2019 – Mixed Team Event|2019-08-22 00:00|Continental Team Games
2019-08-25 23:59|5D88EDC5-80AD-4B16-BF07-2DABE71A0664|Gentofte, Denmark|Danish Junior Cup 2019|2019-08-23 00:00|Junior International Series
2019-08-25 23:59|0EE224E9-5184-4087-8C17-4EDCBC0062B3|Hvidovre, Denmark|U17 Danish Junior Cup 2019|2019-08-23 00:00|none
2019-09-01 23:59|0DFA4B45-214F-4AC6-AADA-7055CE1186BF|Casablanca, Morocco|African Games 2019 - Individual Event|2019-08-27 00:00|Continental Individual Games
2019-09-01 00:00|8DFD25AB-72BE-441C-9B3D-F45F9226FBA3|Pune, India|India Junior International 2019|2019-08-28 00:00|Junior International Grand Prix
2019-09-01 00:00|676F8159-96CC-4C53-BACD-497EC8A47A1F|Minsk, Belarus|Belarus International 2019|2019-08-29 00:00|International Series
2019-09-01 23:59|041EE850-F39D-4922-ADCE-FAD7DEDF05E9|Melbourne, Australia|Australian Junior International 2019|2019-08-29 00:00|Junior Future Series
2019-09-01 23:59|0E776CD3-B051-4B1D-B5D4-CAC224C05498|Dublin, Ireland|FZ FORZA U19 Irish Open 2019|2019-08-30 00:00|Junior International Series
2019-09-03 23:59|A98D20B6-DBCE-4963-A88E-2CB9C5F07547|Gniezno, Poland|2019 European U17 Team Championships|2019-08-30 00:00|none
2019-09-07 23:59|ABF3296A-B47C-4DF2-8C9B-DD5585FC0EEC|Gniezno, Poland|2019 European U17 Championships|2019-09-03 00:00|none
2019-09-08 23:59|0899B7FC-9A89-4A0C-959E-001BBDA9AFBA|Taipei Taiwan, Chinese Taipei|YONEX Chinese Taipei Open 2019|2019-09-03 00:00|HSBC BWF World Tour Super 300
2019-09-08 23:59|10994FB0-C7DB-49CB-80C7-6323B90148F3|Perth, Australia|Perth International 2019|2019-09-04 00:00|Future Series
2019-09-08 23:59|75F9D6C9-34EB-42A0-8A3A-AB9658D9CD18|Kharkiv, Ukraine|RSL Kharkiv International 2019|2019-09-04 00:00|International Challenge
2019-09-15 00:00|5A51BF6D-96ED-450E-8D2B-EE967442FF54|Yangon, Myanmar|Myanmar International Series 2019|2019-09-10 00:00|International Series
2019-09-15 00:00|1B73E6B1-DF2C-44C6-BB04-C53EFE10F69A|Ho Chi Minh City, Vietnam|YONEX Vietnam Open 2019|2019-09-10 00:00|BWF Tour Super 100
2019-09-14 23:59|353B0447-C947-40B4-8EF2-9EFCD9C5EE65|Leuven, Belgium|YONEX Belgian International 2019|2019-09-11 00:00|International Challenge
2019-09-15 00:00|FCFE7BD1-6983-49BA-A287-28CA6CB44104|Dubai, United Arab Emirates|Dubai Junior International Series 2019|2019-09-11 00:00|Junior International Series
2019-09-15 00:00|DF63ED0D-CCAE-4124-BF09-54D674A7B0FE|Adelaide, Australia|South Australia International 2019|2019-09-11 00:00|International Challenge
2019-09-15 23:59|E42518E2-EA84-4A0B-9A4B-E40D140583DC|Mirna, Slovenia|TEM Slovenia Junior International 2019|2019-09-13 00:00|Junior International Series
2019-09-22 23:59|5435E949-3E82-431D-BECF-06B567852091|Male, Maldives|Maldives International Future Series 2019|2019-09-17 00:00|Future Series
2019-09-22 23:59|DF741C60-B3F8-4377-834F-D8376E7B53DC|Changzhou, China|VICTOR China Open 2019|2019-09-17 00:00|HSBC BWF World Tour Super 1000
2019-09-22 00:00|F319D839-7FCE-44E9-B57C-123BDC14A445|Sydney, Australia|Sydney International 2019|2019-09-18 00:00|International Series
2019-09-22 00:00|27281269-2B01-43C0-AD5A-544BD810EE58|Guatemala, Guatemala|VI Guatemala Junior International 2019|2019-09-18 00:00|Junior Future Series
2019-09-22 00:00|078C8C89-A79B-4FBA-8833-F63B1710F284|AGUASCALIENTES, Mexico|X Internacional Mexicano 2019|2019-09-19 00:00|International Series
2019-09-22 23:59|DC3579F2-62C6-4D0C-B677-A019D13579AE|Bierun, Poland|Polish International 2019|2019-09-19 00:00|International Series
2019-09-22 23:59|06CA72B2-0C71-46BC-8781-0A61E1424E9F|Herstal, Belgium|YONEX Belgian Junior 2019|2019-09-20 00:00|Junior International Series
2019-09-29 00:00|892C5821-A469-4DA6-89E6-E6E8B8051931|Male, Maldives|Maldives International Challenge 2019|2019-09-24 00:00|International Challenge
2019-09-29 23:59|5E1F80C2-7502-40D7-BC26-C736DF2759B2|Seoul, Korea|Korea Open 2019|2019-09-24 00:00|HSBC BWF World Tour Super 500
2019-09-29 00:00|05D98FC3-45E3-4B7F-8101-693CE9140CDC|Guatemala, Guatemala|VI Guatemala International Series 2019|2019-09-25 00:00|International Series
2019-09-29 23:59|A2694C98-DBAF-4518-A9FB-F3AE8361060F|Tripureshwor, Nepal|ANNAPURNA Nepal International Series 2019|2019-09-25 00:00|International Series
2019-09-29 23:59|D3C21D04-531A-490C-9BB1-40C4413134DD|Brno, Czech Republic|LI-NING Czech Open 2019|2019-09-26 00:00|Future Series
2019-09-29 23:59|281CFE5B-360B-43B5-8E09-7A920997E0C7|Zagreb, Croatia|4th Zagreb U17 Open 2019|2019-09-27 00:00|none
2019-10-05 23:59|5491B5B6-60DA-4722-BC8C-80D22D1BD424|Kazan, Russia|BWF World Junior Mixed Team Championships 2019|2019-09-30 00:00|Grade 1 – Team Tournaments
2019-10-05 00:00|8F1C973B-4E15-4A2B-9A12-B56E50E1523E|Colombo, Sri Lanka|Badminton Asia U17 & U15 Junior Championships 2019|2019-10-01 00:00|none
2019-10-06 23:59|7A80B001-A660-4ABF-A931-AFA05D300154|Malang, Indonesia|Indonesia Masters 2019 Super 100|2019-10-01 00:00|BWF Tour Super 100
2019-10-06 00:00|F2160246-7531-479A-9353-63878B58AA28|Sofia, Bulgaria|Bulgarian International Championship 2019|2019-10-03 00:00|Future Series
2019-10-06 23:59|DC177DA7-F6A4-4EEE-87DA-AA33720E0E43|Vilnius, Lithuania|Lithuanian U17 International 2019|2019-10-04 00:00|none
2019-10-13 23:59|268B0065-3AAA-4B50-9BD6-BF23A583F850|Kazan, Russia|BWF World Junior Championship 2019|2019-10-07 00:00|Grade 1 – Individual Tournaments
2019-10-12 00:00|E3619423-EEA8-4495-A695-521EB3052316|Surabaya, Indonesia|DAIHATSU ASTEC Regional Junior U13,U15,U17 2019 (Surabaya)|2019-10-08 00:00|none
2019-10-13 00:00|D65884BF-0391-450F-8301-BD945369DF72|Almere, Netherlands|YONEX Dutch Open 2019|2019-10-08 00:00|BWF Tour Super 100
2019-10-13 00:00|310175FB-4C08-4702-9250-18CAF4A62239|Isa Town, Bahrain|Bahrain International Series 2019|2019-10-09 00:00|International Series
2019-10-13 00:00|31299000-4E61-4347-8FEB-FA88DA0F9CA3|Teresina, Brazil|Brazil International Series 2019|2019-10-10 00:00|International Series
2019-10-13 00:00|C565943D-7F91-4D4E-8C11-29AE94C25F91|Latsia, Cyprus|Cyprus International 2019|2019-10-10 00:00|Future Series
2019-10-13 23:59|D10C51A2-B706-4EEE-8142-0C3FD3FBF090|Mülheim an der Ruhr, Germany|German Ruhr U17 International 2019|2019-10-10 00:00|none
2019-10-13 23:59|CF0D0899-386B-41C4-87F5-E042CC9AB2C8|Mülheim, Germany|German Ruhr U19 International 2019|2019-10-10 00:00|Junior International Series
2019-10-20 00:00|7DC5A9AB-230A-494D-9843-1040F23F2B11|Odense V, Denmark|DANISA Denmark Open 2019|2019-10-15 00:00|HSBC BWF World Tour Super 750
2019-10-20 23:59|FAAA954D-308A-473E-A90E-0A3F3E8480A2|Santo Domingo, Dominican Republic|IV Santo Domingo Junior International 2019|2019-10-15 00:00|Junior Future Series
2019-10-20 00:00|7494E661-2385-4CDF-A587-19238397B33C|Dubai, United Arab Emirates|Dubai International Challenge 2019|2019-10-16 00:00|International Challenge
2019-10-20 00:00|0EEF8906-DFFB-48CB-8E3C-8B0D2157AFCB|Cairo, Egypt|Egypt International 2019|2019-10-17 00:00|International Series
2019-10-20 23:59|D6E17428-BB71-4427-A502-928490F72CBA|Mödling, Austria|Austrian U17 International 2019|2019-10-18 00:00|none
2019-10-26 00:00|413B0C45-95E7-49B6-BF97-9BA1EA01F26B|Santo Domingo, Dominican Republic|X Santo Domingo Open 2019|2019-10-22 00:00|International Series
2019-10-27 00:00|48D5311B-0C67-4DFD-BF41-26E4EF2260A2|tobe confirmed, Indonesia|Indonesia International Challenge 2019|2019-10-22 00:00|International Challenge
2019-10-27 00:00|7BDB372B-3688-490E-A8A5-AED6CFBA192C|PARIS, France|YONEX French Open 2019|2019-10-22 00:00|HSBC BWF World Tour Super 750
2019-10-26 00:00|FD2CB6EC-55FE-4F9E-ACCA-83D0178C9BEB|Kibbutz Hatzor, Israel|Hatzor International 2019|2019-10-23 00:00|Future Series
2019-10-27 00:00|98035466-6999-4BBA-9E6F-AA3812F7B49F|Alger, Algeria|Algeria International 2019|2019-10-24 00:00|International Series
2019-10-27 23:59|1F69F0DD-F313-4410-B35B-C9F0176A324A|Osaka, Japan|YONEX Cup International Friendship Ladies Badminton Tournament 2019|2019-10-24 00:00|Other
2019-10-27 23:59|DC1B4301-4486-4E6E-99D2-685C7393F80A|Espoo, Finland|FZ FORZA Finnish Junior 2019|2019-10-25 00:00|Junior International Series
2019-11-03 23:59|BC3A39FE-72B9-439B-BBAD-C35803040863|Miryang, Korea|WONCHEON YONEX Korea Junior Open International Challenge 2019|2019-10-27 00:00|Junior International Challenge
2019-10-30 23:59|BA346470-42E0-49B3-8535-B1979E5C8F50|Alger, Algeria|Algeria Junior International 2019|2019-10-28 00:00|Junior Future Series
2019-11-03 00:00|77D12D0F-7824-4A6E-BCB0-9D14E999CDD7|Macau, Macau|Macau Open 2019|2019-10-29 00:00|HSBC BWF World Tour Super 300
2019-11-03 00:00|3F4F80CD-B600-4BC7-AA0A-E1E257BCCD9E|Saarbrücken, Germany|SaarLorLux Open 2019|2019-10-29 00:00|BWF Tour Super 100
2019-11-02 00:00|D5EA461F-5DFB-494D-A9DA-FECAD6219679|Budaörs, Hungary|44th YONEX Hungarian International Championships 2019|2019-10-30 00:00|International Challenge
2019-11-03 23:59|12D7A1AD-8469-40E5-9F51-FC5DE63C07A2|Casablanca, Morocco|Morocco International 2019|2019-10-31 00:00|Future Series
2019-11-08 00:00|32C07798-CC87-4210-BF37-645513A7BE89|Jakarta, Indonesia|DAIHATSU ASTEC Regional Junior U13,U15,U17 2019 (Jakarta)|2019-11-04 00:00|none
2019-11-10 00:00|D3303F12-E5BF-4D78-BB58-9E1236DD64A1|FUZHOU, China|Fuzhou China Open 2019|2019-11-05 00:00|HSBC BWF World Tour Super 750
2019-11-10 23:59|87BA6EA9-61D9-418D-BB11-FCFFF5224752|Guatemala, Guatemala|Guatemala Future Series 2019|2019-11-06 00:00|Future Series
2019-11-10 23:59|F1336869-43B8-4038-B968-036CE3C54575|Uralsk, Kazakhstan|CONDENSATE Kazakhstan International Series 2019|2019-11-07 00:00|International Series
2019-11-10 23:59|15AEF657-194D-4520-ADA7-51851808AD43|Sandefjord, Norway|FZ FORZA Norwegian International 2019|2019-11-07 00:00|International Series
2019-11-10 23:59|8914F0CB-DFC3-44A3-94FC-9C338D2EF002|Islamabad, Pakistan|Pakistan International Series 2019|2019-11-07 00:00|International Series
2019-11-10 23:59|03D4193C-AEF0-443C-981C-0BC0F0222A13|Trencin, Slovakia|FZ FORZA Slovak Junior 2019|2019-11-08 00:00|Junior International Series
2019-11-10 23:59|D25DC66E-CF32-4DBE-AEF1-90425ACF0C04|Malmö, Sweden|Swedish Youth Games (U17) 2019|2019-11-08 00:00|none
2019-11-16 23:59|E5E793BC-35BB-4CCE-964A-41ACF31D846E|Paramaribo, Suriname|XIII Suriname International 2019|2019-11-12 00:00|International Series
2019-11-17 00:00|7F866E26-9A1A-4318-8481-C356DFD528D7|Hong Kong, Hong Kong|YONEX-SUNRISE Hong Kong Open 2019|2019-11-12 00:00|HSBC BWF World Tour Super 500
